Complaint ID,Product,Sub-product,Issue,Sub-issue,State,ZIP code,Submitted via,Date received,Date sent to company,Company,Company response,Timely response?,Consumer disputed?
1409700,Credit card,,Credit determination,,IL,61364,Web,6/7/2015,6/7/2015,GE Capital Retail,Closed with explanation,Yes,
1409722,Credit card,,Other,,FL,32225,Web,6/7/2015,6/7/2015,Citibank,Closed with explanation,Yes,
1409723,Credit card,,Other,,TX,77024,Web,6/7/2015,6/7/2015,JPMorgan Chase,Closed with explanation,Yes,
1409709,Credit card,,Rewards,,CA,90807,Web,6/7/2015,6/7/2015,Citibank,Closed with explanation,Yes,Yes
1409748,Credit card,,Credit determination,,CA,90744,Web,6/7/2015,6/7/2015,Capital One,In progress,Yes,
1409778,Credit card,,Other fee,,CA,90057,Web,6/7/2015,6/7/2015,Capital One,In progress,Yes,
1409781,Credit card,,Late fee,,PA,17025,Web,6/7/2015,6/7/2015,Bank of America,Closed with monetary relief,Yes,
1409862,Credit card,,Billing disputes,,PA,19026,Web,6/7/2015,6/8/2015,Amex,Closed with monetary relief,Yes,
1409822,Credit card,,Credit determination,,VA,20111,Web,6/7/2015,6/8/2015,JPMorgan Chase,In progress,Yes,
1411994,Credit card,,Other fee,,CO,80260,Web,6/7/2015,6/8/2015,Bank of America,Closed with monetary relief,Yes,
1409858,Credit card,,Billing statement,,FL,33428,Web,6/7/2015,6/8/2015,TD Bank,Closed with explanation,Yes,
1409656,Credit card,,Advertising and marketing,,CA,95311,Web,6/7/2015,6/7/2015,Barclays,In progress,Yes,
1411556,Credit card,,Other,,CA,95070,Web,6/7/2015,6/8/2015,JPMorgan Chase,Closed with explanation,Yes,
1411652,Credit card,,Billing disputes,,MN,55445,Web,6/7/2015,6/8/2015,Capital One,In progress,Yes,
1411655,Credit card,,Customer service / Customer relations,,NJ,8805,Web,6/7/2015,6/10/2015,Citibank,Closed with non-monetary relief,Yes,
1411360,Credit card,,Credit determination,,IN,46268,Web,6/7/2015,6/8/2015,BBVA Compass,Closed with explanation,Yes,
1409365,Credit card,,Delinquent account,,CA,92653,Web,6/6/2015,6/6/2015,Capital One,Closed with explanation,Yes,
1409357,Credit card,,Other,,TX,76207,Web,6/6/2015,6/11/2015,Citibank,Closed with explanation,Yes,
1409347,Credit card,,APR or interest rate,,CA,92840,Web,6/6/2015,6/6/2015,Capital One,In progress,Yes,
1409354,Credit card,,Billing statement,,FL,32937,Web,6/6/2015,6/6/2015,Bank of America,Closed with explanation,Yes,
1409317,Credit card,,Unsolicited issuance of credit card,,SD,57105,Web,6/6/2015,6/6/2015,Discover,Closed with non-monetary relief,Yes,
1409378,Credit card,,Customer service / Customer relations,,NC,28150,Web,6/6/2015,6/8/2015,GE Capital Retail,Closed with explanation,Yes,
1409454,Credit card,,Credit determination,,CT,6516,Web,6/6/2015,6/6/2015,Amex,Closed with explanation,Yes,
1409416,Credit card,,Credit card protection / Debt protection,,NC,27513,Web,6/6/2015,6/8/2015,JPMorgan Chase,Closed with explanation,Yes,
1409425,Credit card,,Other,,AZ,85029,Web,6/6/2015,6/6/2015,Wells Fargo,Closed with explanation,Yes,
1409489,Credit card,,Closing/Cancelling account,,NY,10128,Web,6/6/2015,6/10/2015,Bank of America,In progress,Yes,
1409485,Credit card,,Billing disputes,,NC,28210,Web,6/6/2015,6/6/2015,First National Bank of Omaha,Closed with non-monetary relief,Yes,
1409571,Credit card,,Identity theft / Fraud / Embezzlement,,CA,91107,Web,6/6/2015,6/6/2015,Bank of America,Closed with explanation,Yes,
1409569,Credit card,,Billing statement,,TX,76354,Web,6/6/2015,6/9/2015,Navy FCU,In progress,Yes,
1409629,Credit card,,Other,,FL,34638,Web,6/6/2015,6/8/2015,PayPal,Closed with explanation,Yes,
1409628,Credit card,,Delinquent account,,CA,91361,Web,6/6/2015,6/10/2015,GE Capital Retail,Closed with monetary relief,Yes,
1409641,Credit card,,Billing disputes,,NY,11050,Web,6/6/2015,6/7/2015,GE Capital Retail,Closed with monetary relief,Yes,
1409241,Credit card,,Other,,CT,6902,Web,6/6/2015,6/6/2015,Citibank,Closed with explanation,Yes,
1409279,Credit card,,Billing statement,,PA,17011,Web,6/6/2015,6/6/2015,Capital One,In progress,Yes,
1409293,Credit card,,Other,,FL,33948,Web,6/6/2015,6/6/2015,JPMorgan Chase,Closed with explanation,Yes,
1409295,Credit card,,Credit card protection / Debt protection,,TX,77429,Web,6/6/2015,6/6/2015,Capital One,In progress,Yes,
1409286,Credit card,,Delinquent account,,FL,33161,Web,6/6/2015,6/6/2015,Sterling Jewelers Inc.,In progress,Yes,
1409271,Credit card,,Unsolicited issuance of credit card,,FL,32233,Web,6/6/2015,6/6/2015,Bank of America,Closed with non-monetary relief,Yes,
1407908,Credit card,,Delinquent account,,LA,71405,Web,6/5/2015,6/5/2015,Army and Air Force Exchange Service,Closed with explanation,Yes,
1409207,Credit card,,Credit line increase/decrease,,PA,17602,Referral,6/5/2015,6/8/2015,Citibank,Closed with explanation,Yes,
1407589,Credit card,,Identity theft / Fraud / Embezzlement,,NJ,7734,Web,6/5/2015,6/5/2015,Citibank,Closed with explanation,Yes,
1407598,Credit card,,Closing/Cancelling account,,NC,27614,Web,6/5/2015,6/5/2015,GE Capital Retail,Closed with explanation,Yes,
1408621,Credit card,,Billing disputes,,IL,60626,Web,6/5/2015,6/5/2015,Citibank,Closed with explanation,Yes,
1409200,Credit card,,Cash advance,,NY,11367,Referral,6/5/2015,6/9/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1408598,Credit card,,Credit card protection / Debt protection,,NY,10029,Web,6/5/2015,6/5/2015,Discover,Closed with explanation,Yes,
1407557,Credit card,,Balance transfer,,FL,33578,Web,6/5/2015,6/5/2015,Bank of America,Closed with explanation,Yes,
1407412,Credit card,,APR or interest rate,,MI,48223,Web,6/5/2015,6/5/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1407508,Credit card,,Other,,MI,48504,Web,6/5/2015,6/8/2015,Barclays,In progress,Yes,
1409205,Credit card,,Other fee,,FL,33029,Referral,6/5/2015,6/9/2015,Bank of America,Closed with monetary relief,Yes,
1407495,Credit card,,Rewards,,TX,77597,Web,6/5/2015,6/5/2015,Bank of America,Closed with explanation,Yes,
1407562,Credit card,,Customer service / Customer relations,,WI,53901,Web,6/5/2015,6/5/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1407621,Credit card,,Other,,AL,36612,Web,6/5/2015,6/5/2015,Wells Fargo,Closed with explanation,Yes,
1407675,Credit card,,Unsolicited issuance of credit card,,FL,33442,Referral,6/5/2015,6/8/2015,Wells Fargo,Closed with explanation,Yes,
1407686,Credit card,,Delinquent account,,SC,29170,Web,6/5/2015,6/9/2015,GE Capital Retail,Closed with explanation,Yes,
1407734,Credit card,,Billing disputes,,FL,33404,Web,6/5/2015,6/5/2015,GE Capital Retail,Closed with explanation,Yes,Yes
1407769,Credit card,,Closing/Cancelling account,,GA,30344,Web,6/5/2015,6/9/2015,GE Capital Retail,Closed with explanation,Yes,
1407795,Credit card,,Credit card protection / Debt protection,,NY,13616,Web,6/5/2015,6/9/2015,Citibank,Closed with explanation,Yes,
1408574,Credit card,,Credit determination,,MO,63005,Web,6/5/2015,6/5/2015,Capital One,In progress,Yes,
1408214,Credit card,,Credit determination,,FL,34209,Web,6/5/2015,6/5/2015,Capital One,Closed with explanation,Yes,
1408294,Credit card,,Billing disputes,,MI,48101,Web,6/5/2015,6/5/2015,Wells Fargo,Closed with explanation,Yes,Yes
1408287,Credit card,,APR or interest rate,,ID,83713,Web,6/5/2015,6/5/2015,Amex,Closed with explanation,Yes,
1408452,Credit card,,Rewards,,NY,10025,Postal mail,6/5/2015,6/8/2015,Citibank,Closed with monetary relief,Yes,
1408576,Credit card,,Application processing delay,,PA,19403,Postal mail,6/5/2015,6/9/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1408784,Credit card,,Billing disputes,,CA,91343,Web,6/5/2015,6/9/2015,"First National Collection Bureau, Inc.",Closed with explanation,Yes,
1408646,Credit card,,Billing disputes,,NY,14851,Postal mail,6/5/2015,6/9/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1408693,Credit card,,Closing/Cancelling account,,AL,35217,Phone,6/5/2015,6/9/2015,JPMorgan Chase,Closed with explanation,Yes,Yes
1408670,Credit card,,Billing disputes,,RI,2842,Web,6/5/2015,6/9/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1408707,Credit card,,Other,,FL,33142,Web,6/5/2015,6/9/2015,Barclays,In progress,Yes,
1408712,Credit card,,Other,,FL,33142,Web,6/5/2015,6/5/2015,Discover,Closed with non-monetary relief,Yes,
1408709,Credit card,,Other,,FL,33142,Web,6/5/2015,6/9/2015,Citibank,Closed with explanation,Yes,
1408708,Credit card,,Other,,FL,33142,Web,6/5/2015,6/5/2015,JPMorgan Chase,Closed with explanation,Yes,
1408710,Credit card,,Other,,FL,33142,Web,6/5/2015,6/5/2015,BBVA Compass,In progress,Yes,
1408711,Credit card,,Other,,FL,33142,Web,6/5/2015,6/5/2015,U.S. Bancorp,Closed with explanation,Yes,
1409470,Credit card,,Billing disputes,,VA,23225,Referral,6/5/2015,6/9/2015,Bank of America,Closed with monetary relief,Yes,
1409471,Credit card,,Forbearance / Workout plans,,VA,23703,Referral,6/5/2015,6/9/2015,Citibank,Closed with explanation,Yes,
1409514,Credit card,,Billing disputes,,FL,32810,Referral,6/5/2015,6/8/2015,Bank of America,Closed with explanation,Yes,
1409537,Credit card,,Closing/Cancelling account,,NJ,7860,Referral,6/5/2015,6/9/2015,Capital One,In progress,Yes,
1408811,Credit card,,Closing/Cancelling account,,CA,94703,Web,6/5/2015,6/8/2015,USAA Savings,Closed with non-monetary relief,Yes,
1408850,Credit card,,Billing disputes,,MI,48322,Web,6/5/2015,6/9/2015,Bank of America,Closed with explanation,Yes,
1408886,Credit card,,Billing disputes,,CA,95821,Web,6/5/2015,6/5/2015,Amex,Closed with monetary relief,Yes,
1408907,Credit card,,Payoff process,,NJ,7304,Referral,6/5/2015,6/9/2015,Bank of America,In progress,Yes,
1409199,Credit card,,Payoff process,,NC,28079,Referral,6/5/2015,6/9/2015,BB&T Financial,Closed with explanation,Yes,
1409252,Credit card,,Billing disputes,,OH,44231,Web,6/5/2015,6/6/2015,Barclays,In progress,Yes,
1409251,Credit card,,Other,,TN,38016,Web,6/5/2015,6/6/2015,Citibank,Closed with explanation,Yes,
1409260,Credit card,,Customer service / Customer relations,,TX,77494,Web,6/5/2015,6/6/2015,Citibank,Closed with explanation,Yes,
1407382,Credit card,,APR or interest rate,,TX,79925,Web,6/5/2015,6/5/2015,GE Capital Retail,Closed with explanation,Yes,
1409179,Credit card,,Delinquent account,,CA,92120,Web,6/5/2015,6/5/2015,Bank of America,Closed with explanation,Yes,
1408082,Credit card,,Other,,IN,46404,Web,6/5/2015,6/5/2015,Capital One,In progress,Yes,
1408424,Credit card,,Identity theft / Fraud / Embezzlement,,CA,92653,Web,6/5/2015,6/5/2015,Discover,In progress,Yes,
1408502,Credit card,,Billing statement,,CA,90301,Phone,6/5/2015,6/8/2015,Bank of America,Closed with explanation,Yes,
1408422,Credit card,,Privacy,,CA,90065,Web,6/5/2015,6/5/2015,Discover,In progress,Yes,
1406805,Credit card,,Other,,MA,2476,Web,6/4/2015,6/4/2015,Capital One,Closed with explanation,Yes,
1406903,Credit card,,APR or interest rate,,VA,22902,Web,6/4/2015,6/4/2015,JPMorgan Chase,Closed with explanation,Yes,
1405598,Credit card,,Delinquent account,,KY,40601,Web,6/4/2015,6/4/2015,GE Capital Retail,Closed with explanation,Yes,
1405588,Credit card,,Credit card protection / Debt protection,,CA,90402,Web,6/4/2015,6/8/2015,JPMorgan Chase,Closed with explanation,Yes,
1407057,Credit card,,Other,,PA,19145,Web,6/4/2015,6/4/2015,Citibank,Closed with explanation,Yes,
1407046,Credit card,,Other,,LA,71220,Web,6/4/2015,6/10/2015,Citibank,Closed with explanation,Yes,
1407083,Credit card,,Credit line increase/decrease,,VA,23504,Web,6/4/2015,6/4/2015,Bank of America,Closed with monetary relief,Yes,
1407139,Credit card,,Credit determination,,TN,38506,Web,6/4/2015,6/9/2015,GE Capital Retail,Closed with non-monetary relief,Yes,Yes
1407125,Credit card,,Late fee,,MD,21701,Web,6/4/2015,6/4/2015,Wells Fargo,Closed with monetary relief,Yes,
1407185,Credit card,,Other,,,,Phone,6/4/2015,6/5/2015,Citibank,Closed with explanation,Yes,
1407297,Credit card,,Balance transfer,,GA,30316,Web,6/4/2015,6/5/2015,Bank of America,Closed with explanation,Yes,
1407306,Credit card,,Transaction issue,,ID,83607,Web,6/4/2015,6/5/2015,Bank of America,Closed with explanation,Yes,
1407191,Credit card,,Billing disputes,,MI,48322,Web,6/4/2015,6/4/2015,USAA Savings,Closed with explanation,Yes,
1405477,Credit card,,APR or interest rate,,CA,90004,Web,6/4/2015,6/8/2015,GE Capital Retail,Closed with monetary relief,Yes,Yes
1407290,Credit card,,Credit determination,,NJ,8033,Web,6/4/2015,6/5/2015,Amex,Closed with non-monetary relief,Yes,
1406427,Credit card,,Billing disputes,,VA,20136,Web,6/4/2015,6/4/2015,Capital One,In progress,Yes,
1405414,Credit card,,Credit line increase/decrease,,PA,19124,Web,6/4/2015,6/4/2015,Capital One,Closed with explanation,Yes,Yes
1405342,Credit card,,Transaction issue,,CO,80922,Referral,6/4/2015,6/8/2015,U.S. Bancorp,Closed with explanation,Yes,
1405261,Credit card,,Closing/Cancelling account,,NV,89117,Web,6/4/2015,6/4/2015,Wells Fargo,Closed with explanation,Yes,
1405374,Credit card,,Unsolicited issuance of credit card,,PA,17049,Phone,6/4/2015,6/5/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1405430,Credit card,,Billing disputes,,CA,92130,Phone,6/4/2015,6/4/2015,JPMorgan Chase,In progress,Yes,
1405452,Credit card,,Identity theft / Fraud / Embezzlement,,MD,21117,Web,6/4/2015,6/4/2015,Capital One,Closed with explanation,Yes,
1405471,Credit card,,Identity theft / Fraud / Embezzlement,,NJ,8048,Web,6/4/2015,6/4/2015,Citibank,Closed with non-monetary relief,Yes,
1405497,Credit card,,Billing disputes,,GA,30039,Web,6/4/2015,6/4/2015,HSBC,Closed with explanation,Yes,
1405578,Credit card,,Rewards,,NY,10019,Referral,6/4/2015,6/8/2015,Barclays,Closed with explanation,Yes,
1405577,Credit card,,Credit determination,,NY,13901,Referral,6/4/2015,6/8/2015,Capital One,Closed with explanation,Yes,
1405727,Credit card,,Billing disputes,,TX,75034,Web,6/4/2015,6/4/2015,GE Capital Retail,Closed with explanation,Yes,
1406146,Credit card,,Credit determination,,DC,20011,Web,6/4/2015,6/4/2015,Bank of America,Closed with explanation,Yes,
1406141,Credit card,,Credit card protection / Debt protection,,OR,97007,Web,6/4/2015,6/4/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1406150,Credit card,,Closing/Cancelling account,,IL,60123,Web,6/4/2015,6/4/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1406242,Credit card,,Credit determination,,NY,11356,Web,6/4/2015,6/9/2015,PayPal,Closed with explanation,Yes,
1406262,Credit card,,APR or interest rate,,FL,32086,Referral,6/4/2015,6/8/2015,GE Capital Retail,Closed with monetary relief,Yes,
1406425,Credit card,,Credit card protection / Debt protection,,IN,47714,Web,6/4/2015,6/4/2015,U.S. Bancorp,Closed with explanation,Yes,
1406454,Credit card,,Advertising and marketing,,MD,21114,Web,6/4/2015,6/4/2015,Wells Fargo,Closed with explanation,Yes,Yes
1406446,Credit card,,Billing disputes,,GA,30084,Web,6/4/2015,6/8/2015,U.S. Bancorp,Closed with explanation,Yes,
1407267,Credit card,,Rewards,,IL,60657,Web,6/4/2015,6/5/2015,Discover,In progress,Yes,
1406636,Credit card,,Transaction issue,,TX,75023,Referral,6/4/2015,6/8/2015,Bank of America,Closed with explanation,Yes,
1406632,Credit card,,Other,,NY,10018,Referral,6/4/2015,6/8/2015,First National Bank of Omaha,Closed with explanation,Yes,
1406545,Credit card,,Identity theft / Fraud / Embezzlement,,NY,11756,Web,6/4/2015,6/4/2015,Barclays,Closed with non-monetary relief,Yes,
1406717,Credit card,,Convenience checks,,WA,98007,Web,6/4/2015,6/10/2015,Fifth Third Bank,Closed with monetary relief,Yes,
1406872,Credit card,,Other,,IL,60047,Web,6/4/2015,6/4/2015,Capital One,In progress,Yes,
1406376,Credit card,,Advertising and marketing,,CA,95120,Postal mail,6/4/2015,6/4/2015,JPMorgan Chase,Closed with explanation,Yes,
1406753,Credit card,,APR or interest rate,,MO,63088,Web,6/4/2015,6/4/2015,Bank of America,Closed with monetary relief,Yes,
1405259,Credit card,,Billing statement,,FL,33458,Web,6/4/2015,6/4/2015,Bank of America,In progress,Yes,
1406774,Credit card,,Transaction issue,,MI,55355,Phone,6/4/2015,6/5/2015,GE Capital Retail,Closed with explanation,Yes,
1405098,Credit card,,Closing/Cancelling account,,NJ,7305,Web,6/3/2015,6/3/2015,JPMorgan Chase,Closed with explanation,Yes,
1406053,Credit card,,Delinquent account,,TX,77092,Web,6/3/2015,6/11/2015,Citibank,Closed with explanation,Yes,
1404939,Credit card,,Customer service / Customer relations,,CA,94123,Web,6/3/2015,6/3/2015,Amex,Closed with non-monetary relief,Yes,
1404529,Credit card,,Billing disputes,,MO,64151,Web,6/3/2015,6/4/2015,GE Capital Retail,Closed with explanation,Yes,
1404674,Credit card,,Billing statement,,GA,30506,Phone,6/3/2015,6/4/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1404226,Credit card,,Billing disputes,,NY,11207,Web,6/3/2015,6/3/2015,Amex,Closed with explanation,Yes,
1404734,Credit card,,APR or interest rate,,CA,91803,Phone,6/3/2015,6/4/2015,Wells Fargo,Closed with explanation,Yes,
1404803,Credit card,,Closing/Cancelling account,,CA,91010,Web,6/3/2015,6/8/2015,GE Capital Retail,Closed with monetary relief,Yes,Yes
1405138,Credit card,,Payoff process,,,,Referral,6/3/2015,6/8/2015,Wells Fargo,Closed with monetary relief,Yes,
1404968,Credit card,,Closing/Cancelling account,,OK,73034,Web,6/3/2015,6/3/2015,Discover,Closed with explanation,Yes,
1405091,Credit card,,Other,,OH,43220,Phone,6/3/2015,6/4/2015,JPMorgan Chase,Closed with explanation,Yes,
1405117,Credit card,,APR or interest rate,,CA,95008,Web,6/3/2015,6/3/2015,Capital One,Closed with explanation,Yes,
1405146,Credit card,,Late fee,,CA,91311,Referral,6/3/2015,6/8/2015,Amex,Closed with monetary relief,Yes,
1405184,Credit card,,Identity theft / Fraud / Embezzlement,,GA,30092,Phone,6/3/2015,6/4/2015,Navy FCU,In progress,Yes,
1405585,Credit card,,Closing/Cancelling account,,CA,92176,Web,6/3/2015,6/4/2015,GE Capital Retail,Closed with non-monetary relief,Yes,
1406091,Credit card,,Other,,PA,16502,Web,6/3/2015,6/4/2015,Discover,Closed with explanation,Yes,
1406103,Credit card,,Rewards,,IL,60053,Web,6/3/2015,6/4/2015,JPMorgan Chase,Closed with non-monetary relief,Yes,
1406117,Credit card,,Unsolicited issuance of credit card,,LA,70001,Web,6/3/2015,6/4/2015,Synovus Bank,Closed with explanation,Yes,
1406108,Credit card,,Identity theft / Fraud / Embezzlement,,NY,11375,Web,6/3/2015,6/4/2015,Bank of America,Closed with explanation,Yes,
1403296,Credit card,,Late fee,,TX,77084,Web,6/3/2015,6/8/2015,U.S. Bancorp,Closed with non-monetary relief,Yes,
1403324,Credit card,,Other,,NJ,7079,Web,6/3/2015,6/4/2015,KeyBank NA,Closed with explanation,Yes,Yes
1403470,Credit card,,Other fee,,DE,19720,Referral,6/3/2015,6/8/2015,Bank of America,Closed with explanation,Yes,
1403469,Credit card,,Other fee,,DE,19720,Referral,6/3/2015,6/8/2015,Capital One,In progress,Yes,
1403468,Credit card,,Credit line increase/decrease,,DE,19720,Referral,6/3/2015,6/8/2015,Amex,Closed with explanation,Yes,
1403467,Credit card,,Other fee,,DE,19720,Referral,6/3/2015,6/8/2015,Discover,Closed with monetary relief,Yes,
1403518,Credit card,,APR or interest rate,,LA,71346,Postal mail,6/3/2015,6/9/2015,Wells Fargo,Closed with explanation,Yes,
1404631,Credit card,,Other fee,,CA,94115,Web,6/3/2015,6/3/2015,JPMorgan Chase,Closed with monetary relief,Yes,
1403936,Credit card,,Late fee,,VA,24279,Web,6/3/2015,6/3/2015,GE Capital Retail,Closed with monetary relief,Yes,
1403456,Credit card,,Rewards,,TX,77004,Referral,6/3/2015,6/8/2015,JPMorgan Chase,Closed with explanation,Yes,
